image_path,ground_truth,pred_text,cer
data/oldNepaliDataset_new/images/DNA_0001_0006/eSc_line_a98054da.png,धुरिवविधुरेकःकुमुदिनीनाम्॥,धुरिवविधुरेकःकुमुदिनीनाम्ा,0.03846153989434242
data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_407e0c54.png,कम्यान्डरइनचिफभीमसेनथापासाधलाउन्यासधियारथरघरगणपतिपंथगोकुलषनालजयदेवपंथडगोलना,कम्यान्डरंड्नचिफ्रभीमसेनथापासाधलाउन्यासंधियारथरघरगणपतिपंथगोकुलषनालजयदेवपंधउगोलना,0.1066666692495346
data/oldNepaliDataset_new/images/DNA_1_00000137/eSc_line_abd0a4ba.png,म्हाथिसमेत्.आफ्नाहवेलिदेषि.वाहिर.फिजिदियाचारैतर्फसिपाहिरा,म्हाथिसमेत्.आफ्नाहवेलिदेषि.वाहिर.फिजिदियाचारैतर्फसिपाहिरा,0.0
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_36727847.png,उप्रान्त.सल्ल्यानकादसैकोप्रसादअघिचर्हाईपठायाकोपु,उप्रान्त.सल्ल्यानकादसैकोप्रसादअघिचह्राईपठायाकोपु,0.0416666679084301
data/oldNepaliDataset_new/images/DNA_2_00000030_result/eSc_line_3b81bca8.png,इतसेवकदरियावसिंवस्न्यातकोकुर्नसदंडवत्सेवा3शुभम,इतसेतकदरियावसिंहवह्यांतकोकुर्नसंडवत्सेवा3शुभम्,0.17391304671764374
data/oldNepaliDataset_new/images/DNA_1_00000316/eSc_line_fc6e9879.png,सभैकुसलआनन्दसँगचैत्रवदि6रोज2माधनकुटाआईपुग्यौंष,सभैक्सलआनन्दसँगचैत्रवदि6राज2माधनकुटाआईपुग्यौंष,0.043478261679410934
data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_b1c5038e.png,आवनेसे।कामकिसतौरसेचलेगा।इसीवास्ते।हजूर,आवनेसे।कामकिसतौरसेचलेगा।इसीवास्ते।हजूर,0.0
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_003/eSc_line_4946f907.png,ह्येश्वरीकानामपुकारी.यस्पर्वतवाटजलनिर्गमनहवस्भनिएतिवाक्यगरी.आफ्नावुढिअंगुलीले.तेस्पर्व,ह्येश्वरीकानामपुकारी.यस्पर्वतवाटजलनिर्गमनहवस्भनिएतिवाक्यगरी.आफ्नावुटिअगुलीले.तेस्पर्व,0.023255813866853714
data/oldNepaliDataset_new/images/DNA_0014_0135/eSc_line_86d45e02.png,लीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्रीश्रीमहाराजरा.,लीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्रीश्रीमहाराजरा.,0.0
data/oldNepaliDataset_new/images/DNA_1_00000137/eSc_line_f5df72da.png,हालसिंलाईभन्यायोसवकार्षानामैलेहजुरलाईचह्रायाँभन्या.नौनि,हालसिंलाईभन्यायोसवकार्षानामैलेहतुरलाईचहुँायाँभन्या.नौनि,0.05454545468091965
data/oldNepaliDataset_new/images/DNA_1_00000523/eSc_line_60a64711.png,अर्जि,सर्जि,0.20000000298023224
data/oldNepaliDataset_new/images/DNA_0013_0333/eSc_line_7814c697.png,छिन.उत्तर.सिद्धपुरिकोविर्त्ताषेतकोआलीसाँधलुहुकील.पश्चिम.सानुवाटोसाँधलुहुकी,छिन.उत्तर.सिद्रपुरिकोविर्त्ताषेतकोआलीमाँधलुहुकील.पश्चिम.सानुवाटोसाँधलुहकी,0.04054053872823715
data/oldNepaliDataset_new/images/DNA_0011_0647/eSc_line_99c71441.png,39,31,0.5
data/oldNepaliDataset_new/images/DNA_0013_0382/eSc_line_053ba3a0.png,धंसीभंडारि1,धंसीभंडारि1,0.0
data/oldNepaliDataset_new/images/15/eSc_line_ce366a0c.png,अष्टवीतरागादि.अनेकदेवताहरूपनि.प्रत्यक्षभै.विराजमानभैरहनुभयाका.फेरी.जोगिनी4मूर्त्तिभैरहनुभया-,अष्टवीतरागादि.अनेकदेवताहरूपनि.प्रत्यक्षभै.विराजमानभैरहनुभयाका.फेरी.जोगिनी4मूर्त्तिभैरहनुभया-,0.0
data/oldNepaliDataset_new/images/DNA_0001_0368/eSc_line_3a3608fb.png,ठो.कसोहोकोजनिहजुर्माजाहेरैहोलाहजुरवाटकेहिलेषिनआउदाञा,टो.कसोहोकोजनिहजुर्माजाहेरैहोलाहजुरवाटकेहिलेषिनआउदाञा,0.01923076994717121
data/oldNepaliDataset_new/images/DNA_0001_0368/eSc_line_6ef606dc.png,अमीन्लाइअभिन्तरवुझ्नभनिलाञाथ्याँउन्लेकुराकाप्रसंगमासोधपुछ,अमीन्लाइअभिन्तरवुझ्नभनिलाञाथ्याँउन्लेकुराकाप्रसंगमासोधपुछ,0.0
data/oldNepaliDataset_new/images/DNA_2_00000110_result/eSc_line_0c36b432.png,अर्जि,अर्जि,0.0
data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_23ab474e.png,उद्दारकर्नेकोसमर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,समर्थहै।मेरेबिगडनेमेकुछबाकीनहीरही,0.3125
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_004/eSc_line_0d73ae5f.png,या.तसर्थ.उस्दिनदेषि.जौनविष्णुजी.उस्वषत्.रसातलमाजाउंभनिगै.जस्ठाउवाटगुप्तभैग.,या.तसर्थ.उस्दिनदेषि.जौनविष्णुजी.उस्वषत्.रसातलमाजाउंभनिगै.जस्ठाउवाटगुप्तभैग.,0.0
data/oldNepaliDataset_new/images/DNA_2_00000110_result/eSc_line_fefebea5.png,र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमांकार्त्तिकवदि2।3कादिनभयाकोलडाँइमा,र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडंडमा,0.05882352963089943
data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_4202ed15.png,कासामिल्गराइ.यमदिग्वर्त्तितिरवढाइ.निस्कंटक्गर्नालाइहो.ऐल्हेषुल्याकोछैनजैल्हेषुलासागरी,कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी,0.21176470816135406
data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_96ceac53.png,न्।औरपरेशान्है।जिसमजमूनकीअर्जी,न्।औरपरेशान्है।जिसमजम्नकीअर्जी,0.03333333507180214
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_a38a0f51.png,र्हाईपठायाकोछदाषिलहोला.ईतिसंवत्1877साल.मिती,ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187साल.मिती,0.06976744532585144
data/oldNepaliDataset_new/images/20/eSc_line_aa683317.png,पर्वतभनिनामभयाको.जिस्पर्वतलाई.लोहेकेरूले.अपभ्रंशसित.चांगुभनिनामगरीराष्याको.जोचां,पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराव्याको.जोचां,0.07500000298023224
data/oldNepaliDataset_new/images/DNA_0013_0472/eSc_line_0987d07d.png,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,0.059405941516160965
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_9626168a.png,श्रीः\,श्रीः\,0.0
data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_7a52bc2f.png,शमेशाँ।1केचरणो।मे।चढायभेजतारहूँ।0।,श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्नँ।0,0.23529411852359772
data/oldNepaliDataset_new/images/15/eSc_line_6c0890e4.png,का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्र,का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.औडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्,0.033707864582538605
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_006/eSc_line_c061213c.png,माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामवु,माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामवु,0.0
data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_e03f77cb.png,क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता,क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता,0.0
data/oldNepaliDataset_new/images/DNA_0015_0290/eSc_line_9ab4d0d3.png,कारषेल्न्यासिनुषान्याजातकोघरहि1।1डिँगाभैसीवाघभालु.मृगकाछालाउघाइदिनु,कारषेल्न्यासिनुषान्याजातकोघरहि1।1डिगाभैसीवाघभालुमृगकाछालाउदिनु,0.0746268630027771
data/oldNepaliDataset_new/images/DNA_0012_0007/eSc_line_4ceb9aa6.png,56लंवरकाऐनलेजायेदात्गर्नलाइ.घरद्वारकेहीनहुँदा.नीजवाला.,56लंवरकाऐनले.जायेदात्गर्नलाइ.घरद्वारकेहीनहुँदा.नीजवाला.,0.018518518656492233
data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_761e4fd1.png,आलिरवाटोसाधलुहकिलनुवाकोटकाअम्वलमध्येअठाईसकादरलेमुरि।5।9।4घड्यारिमुरि।28ज्मामुरि।33।9।4,आलिरवाटोसाधलुहकिलनुवाकोटकाअम्वलमध्येअठाईसकादरलेमुरि।50द्धपारिसुरि।28ज्मामुरी314,0.1744185984134674
data/oldNepaliDataset_new/images/DNA_2_00000115_result/eSc_line_70f26fa5.png,ज्ञवीरवरेषु.किम्धीकं.मितिआश्वीनशुदि10रोज7मुकांसिलगढिशुभं,ज्ञीरवरेषु.किम्धीकंमितिआश्वीनशुदि10रोज7मुकासिलगढिशुभं,0.0535714291036129
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_001/eSc_line_83b6c6f1.png,काशभयाकाजोसच्चित्तरूपवुद्धवाटउत्पत्तिभयाका.आदिवुद्धपरमेश्वरदेषिन्प्रकाशभयाकाईश्वरले.यथा,काशभयाकाजोसच्चित्तरूपवुद्धवाटउत्पत्तिभयाका.आदिवुद्धपरमेश्वरदेषिनप्रकाशभयाकाईश्वरले.यथा,0.01149425283074379
data/oldNepaliDataset_new/images/DNA_0013_0439/eSc_line_7f2ce926.png,कोफुल्.येकलाष.अर्पंभयाकोछ.तिंम्राअंवलमहाजतिशुकंदरा,कोफुल्.येकलाष.अर्पभयाकोछ.तिम्राअंवलमहाजतिशुकंदरा,0.03999999910593033
data/oldNepaliDataset_new/images/DNA_0003_0551/eSc_line_e3b33def.png,तकरारमौकूफहुइलेकिनहिन्दूलोगअभीँतकविगडेहैँआइन्दे,तकरारमौकूफहुरलेकिन्हिन्दूलोगअर्भीँतकविगडेहैँआरने,0.1489361673593521
data/oldNepaliDataset_new/images/DNA_0013_0160/eSc_line_d193b6ab.png,ल.औभुतिषेतमुरि।4तस्कोसाधपूर्वदक्षिणपश्चिमप्रजाकासुनाषेतकोआलिसाधलुहकिल.उत्तररैकरषेतकोआलिसाधलुहकिल.येतिसिमानाभित्रवाटो,ले.औसुतिषेतमुरि।4तस्कोसाधपूर्वदकिणपश्चिमप्चाकासुनाषेतकोआलिसाधलुहकिलउत्तरैकरषेतकोआलिसाधलुहकिल.येतिमिमानाभिष्ठगो,0.12068965286016464
data/oldNepaliDataset_new/images/20/eSc_line_5568b30b.png,निपुग्याकोछैन.दक्षिणकालीपनिपुग्याकोछैन.कछपालपर्वतपनिवुर्याकोछैन॥औ.पशुपति-,निपुग्याकोछैन.दक्षिणकालीपनिपुग्याकोछैन.कछपालपर्वतपनिवुर्याकोछैना।औ.पशुपति-,0.027397260069847107
data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_00972282.png,वाटकूचगर्याकोषवरदेवरिषिपाध्यावाटपुगिजाहरभयोहो.गोरषपुरदेषिञाँहासमवीचमाकतैनाववाटपनि,वाटकूचगर्माकोघवरदेवरिषिपाध्यावाटप्गिजाहरभयोहो.तोरषपुरदोषेञाहासंखावमाकतैनाववाटपनि,0.1358024626970291
data/oldNepaliDataset_new/images/DNA_1_00000523/eSc_line_2bb9f6bf.png,मितिआश्विनशुक्ल10रोज6मोका,मितिआश्विनशुक्ल10रोज6मोका,0.0
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_021/eSc_line_71c6ab0d.png,काज्योतिपनिवुर्याकोछैन॥॥परन्तु.त्योदानसुरलेपानीथुनि.अघि.नागार्जुनपादनामआचार्य्य.एक,काज्योतिपनिवुर्याकोछैन॥॥परन्तु.त्योदानसुरलेपानिथुनि.अघि.नागार्जुनपादनामआचार्य्य.एक,0.012195121496915817
data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_1da5f010.png,शाहबहादुरसंशेरजङ्गदेवानांसदासमरविजयेषु।इत:बालाशंकरस्यकोटि2,श्राहबहादुरसंशेरजङ्गदेवानांसदासमरविजयेषु।इत:वालाशंकरस्यकोदि2,0.06896551698446274
data/oldNepaliDataset_new/images/DNA_0014_0135/eSc_line_8fdab100.png,रितिथितिअपुतालीचाकचकुईफर्नेऊलोहाम्रादर्वारमापस्याकाप,रितिथितिअपुतालीचाकचकुईफर्नेऊलोहाम्रादर्वारमापस्याकाप,0.0
data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_ac08e6d2.png,त्रैठुलोछरकिमिलालेठुलाजानवरलाइघिच्यायाझैगर्छ.लोहामाभंन्या.दृढछैन.उसभन्दात.धेरै,ऐठुलोछरकिमिलालेवुलाजानवरलाइघिन्यायामैगर्छ.लोहामाभन्या.द्छछैनउस्भन्दाताथैरै,0.19230769574642181
data/oldNepaliDataset_new/images/DNA_0013_0522/eSc_line_afdd918d.png,1।तस्कोसरहवमोजीमघड्यारिसमेत्विर्तागरिवक्स्याकोमोहरताम्वापत्रगरिवक्स्यौंचागुकारभादगाउकाअम्वलम,1।नस्कोसरहवमोजीमकोघड्यारिसमेत्विर्तागरिवक्स्याकोमोहेरताम्वापत्रगरिवक्स्यौंचागुकारभारदगाउकाशुभ्वलम,0.08695652335882187
data/oldNepaliDataset_new/images/12/eSc_line_523ebf30.png,परयुगका16हजारवर्षवाकिमा.नेपालपश्चिमदिशामादेवतालेवनाईराष्याकासुप्रभानामनगरमा.पूर्वदिशावा,परयुगका16हज्जारवर्षवाकिमा.नेपालपश्चिमदिशामादेवतालेवनाईराष्याकासुप्रभानामगरमा.पूर्वदिशावा,0.03448275849223137
data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_c26bc6a5.png,के।दफ्तरसे।मेरीअर्जीका।उत्तररसीदअष,के।दस्तरसे।मेरीअर्जीका।उत्तर।रसीदअष,0.05882352963089943
data/oldNepaliDataset_new/images/12/eSc_line_f82cb691.png,ग्मतीकोरकेशावतीका.संगममध्यस्थानविषयेवसी.नेमुनीले.तपस्यागर्दा.श्रीस्वयंभूकाप्रसादले.श्रीवज्रयोगिनी-,ग्मनीकोरकेशावतीका.संगमध्यस्थानविषयेवसी.नेमुनीले.तपस्याहार्दा.श्रीस्वयंभूकाप्रसादले.श्रीवनुयोगिनी-,0.0714285746216774
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_010/eSc_line_4738ac1b.png,राक्षसीपनि.सिंहलकापछि2आईसिंहलकाघरकादर्वाजावाहीरसंमवसीरहनआयेरपनि.सिंहललेपुछपा-,राक्षसीपनि.सिंहलकापछि2आईसिंहलकाघरकादर्वाजावाहीरसमवसीरहनआयेरपनि.सिंहललेपुछपा-,0.012987012974917889
data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_af1e2515.png,परक्रिपाकर्के।वास्तेमेरीदिलजमैकेएकपर्वाना,परक्रिपाककै।वास्तेमेरीदिलजमैके।राकपर्वाना,0.1463414579629898
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_006/eSc_line_a058c687.png,हरूप्रकाशगराईगयाकापनिछन्.वस्याकापनिछन्॥॥ताहांपछि.तिधर्मपालराजाकासन्तानले.राज,हरूप्रकाशगराईगयाकापनिछन्.वस्याकापनिछन्॥॥ताहांपछि.तिधर्मपालराजाकासन्तानले.राज,0.0
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_007/eSc_line_8eb16da8.png,भूज्योतीरूपप्रकाशभैरह्याकाज्योतीरूप.शिलाले.आछादितगरि.पात्राकारगरी.ठुलोसर्वदेवाल,भूज्योतीरूपप्रकाशभैरह्याकाज्योतीरूप.शिलाले.आछादितगरि.पात्राकारगरी.दुलोसर्वदैवाल,0.025316456332802773
data/oldNepaliDataset_new/images/DNA_0013_0427/eSc_line_719e77fe.png,हवहादूरसम्सेरजङ्ग्देवानांसदासमरविजयिनाः,हवहादूरसम्सेरजङ्गदेवानांसदासमरविजयिनाः,0.025641025975346565
data/oldNepaliDataset_new/images/18/eSc_line_814a313d.png,तीतहुदा.त्योकुराइन्द्रका.सुधर्म्मासभामाहुदा.इन्द्रले.आफ्नुधनद्रव्य.फिर्तालिनाकोइछागरी.तीर्थ.,तीतहुदा.त्योकुराइन्द्रका.सुधर्म्मासंमाहुदा.इन्द्रले.आफ्नुधनद्रव्य.फिर्तालिनाकोइकागरी.तीर्थ-,0.043478261679410934
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_003/eSc_line_fdf0e1f2.png,माउच्चोभैरह्याकोपर्वतकनदेषि.अघिगयाकावुद्धहरूले.तीनपर्वत.अधिस्थानगरीगयाकाथिया.अ,माउच्चोभैरह्याकोपर्वतकनदेषि.अघिगयाकावुद्धहरूले.तानपर्वत.अधिस्थानगरीगयाकाथिया.अ,0.012820512987673283
data/oldNepaliDataset_new/images/14/eSc_line_727b43d5.png,एस्तावडोउत्तमनदी4भयाका.फेरीवडोनामीखोल्सोपनि4प्रभावती.हनुमती.दानावती.ईक्षुमती-,एस्तावडोउत्तमनदी4भयाका.फेरीवडोनामीखोल्सोपनि4प्रभावती.हुनुमती.दानावती.ईक्षुमती-,0.012987012974917889
data/oldNepaliDataset_new/images/DNA_0012_0519/eSc_line_6afac64e.png,विरुदावलीविराजमानमानोन्नत्श्रीमन्महा,निरुदावलीविराजमानमानोन्नत्श्रीमन्महा,0.02777777798473835
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_001/eSc_line_8ee81107.png,वंशा,वंशा,0.0
data/oldNepaliDataset_new/images/DNA_1_00000285/eSc_line_c26134b7.png,कर।जनरलमौसूफको।कतलफर्माया।वाहेर,कर।जनरलमौस्फको।कतलफर्माया।वारु,0.12903225421905518
data/oldNepaliDataset_new/images/DNA_0013_0433/eSc_line_f01aefc6.png,याफुलपनिनफोर्नुजसलेचाषुरामाउरवच्चामार्न्याफुलफोर्न्यालाइवमो,याफुलपनिनफोर्नुजसलेवाषुरामाउरवचामार्न्याफुलफोर्न्यालाइवमो,0.050847455859184265
data/oldNepaliDataset_new/images/DNA_0013_0382/eSc_line_8a3eb5b3.png,कमलुभडारि1,कम्लुभडारि1,0.10000000149011612
data/oldNepaliDataset_new/images/DNA_1_00000054/eSc_line_11640de7.png,सन्देह1मापर्नजाला.मैले.पाल्हितप्पाकोवंजरियामा.हातिसारैमाडेराग,सन्देह1मापर्नजाला.मैले.पाहितप्याकोवंजरियामा.हातिसारैमाडेराग,0.04918032884597778
data/oldNepaliDataset_new/images/DNA_0013_0160/eSc_line_5d818ce8.png,स्वस्तिश्रीगिरिराजचक्रचुडामणिनरनारायणेत्यादिविविधविरुदावलीविराजमानोन्नतश्रीमन्महाराजाधिराजश्रीश्रीश्रीमहाराजराजेन्द्रविक्रमसाहवहादुरसम्सेरजङ्गदेवानांस,म्वस्तिश्रीगिरिराजचकुडामणिनरनारायोग्यारिविधविरावलन्तिमानित्याकिन्याम्रीमन्महाराजाधिरानुश्रीकोश्रीमहाराजालेन्दिक्रमसाहवहादूरहदेवानदेव,0.3400000035762787
data/oldNepaliDataset_new/images/DNA_2_00000036_result/eSc_line_f38d2bf1.png,राणोक्तःसहश्रकोटिसुभासिर्वादशुभम्,राणोक्तःसहश्रकोटिसुभासिर्वादशुभम्.,0.03030303120613098
data/oldNepaliDataset_new/images/DNA_2_00000051_result/eSc_line_35393549.png,लहोलाआग्येञांहांकोसमाचारभलोछउप्रान्त:भरतपुरकोषैष,लहोलाआग्येञांहांकोसमवारभलोछउप्रात्त.भरतपुरकोषैष,0.0833333358168602
data/oldNepaliDataset_new/images/DNA_1_00000321/eSc_line_f3eff00e.png,पाउकैछ.भौतिविंतिक्यागरूवारम्वारसिक्ष्याअर्तिव,पाउकैद्.भौतिविंतिक्यागरुवारम्वारिद्याअर्तिव,0.15555556118488312
data/oldNepaliDataset_new/images/DNA_0013_0165/eSc_line_9d25e992.png,त1879सालमितीचैत्रसुदि13रोज4सुभम्म्,त1879सालमितीचैत्रसुदि13रोज4सुभम्,0.05882352963089943
data/oldNepaliDataset_new/images/DNA_0001_0368/eSc_line_e719874c.png,न्गोराले.दानापुरजानुभन्न्याकौसल्वाटहुकुम्गयो.इतिसम्वत्18,न्गोराले.दानापुरजानुभन्न्याकौसल्वाटहुकुम्गयो.इतिसम्वत्18,0.0
data/oldNepaliDataset_new/images/12/eSc_line_429ce9d5.png,षिप्रजाहरूलेदीपावतीमहाविहारभनि.तस्विहारकानामजाहेरगरी.सोहीदीपंकरमूर्त्ति.भगवानकासेवागरीतहीर.,घिप्रजाहरूलेदीपावनीमहाविहारभनि.तस्विहारकानामजाहेरगरी.सोहीदीपंकरमूर्त्ति.भगवानकासेवागरीतहीर.,0.021978022530674934
data/oldNepaliDataset_new/images/DNA_0015_0290/eSc_line_9e25fd18.png,सर्दारसुवा.सुवेदारडिट्ठा.नजिकिजेठावुढा.विर्तवारवितलप्पामोहरिया.छाप्छप्पाली,सर्दारसुवा.सुवेदारडिट्ठा.नजिकिजेलावुढा.विर्तवारवितलप्यामोहरियाकाप्रछप्याली,0.0810810774564743
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_022/eSc_line_5cdba9de.png,स्थानमाजाईवस्ताभया.ञाहाँदेषिं.ईनेपालपुरी.फेरीअगमभैगयो॥॥जौनवषत्.दानासुरदैत्य,स्थानमाजाईवस्ताभया.ञाहाँदेषी.ईनेपालपुरी.षेतीफेरीअगमभैगया॥॥जौनवषत्.दानासुरदैत्,0.1066666692495346
data/oldNepaliDataset_new/images/DNA_1_00000026/eSc_line_e645e303.png,अर्जि,अर्जि,0.0
data/oldNepaliDataset_new/images/DNA_0012_0638/eSc_line_66b1a7c0.png,विराजमानमानोन्नत्श्रीमन्महाराजाधिराजश्रीश्रीश्रीमहाराजेगिर्वा,विराजमानमानोन्नत्श्रीमंन्महाराजाधिराजश्रीश्रीश्रीमहाराजेगिर्वा,0.016393441706895828
data/oldNepaliDataset_new/images/DNA_0001_0367/eSc_line_940decf3.png,रसितभन्याकाकुराउनलेमसितषसोषासवञानगर्या.कल्कत्ताकापुलि,रसितभन्याकाकुराउनलेमसितषसोषासवञानगर्या.कल्कत्ताकापुलि,0.0
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_003/eSc_line_371b0c2a.png,वली,वली,0.0
data/oldNepaliDataset_new/images/DNA_0012_0006/eSc_line_623e9566.png,काहुंताहापछिनिजमोहन्दासषस्दा.निजवालादास्.सुषरामदास्.रामजिवन्दा,काहुं.ताहापछिनिजमोहन्दासषस्दा.निजवालादास्लुषरामदास्.रामजिवन्दा,0.04838709533214569
data/oldNepaliDataset_new/images/DNA_0001_0177/eSc_line_11f521cd.png,त्1895सालमितिश्रावणवदि1रोज1मोकाम्कल्कत्तामीतपूरशुभम्,त्1895सालमितिआवणवदि1रोज1मोकाम्कल्कश्ताश्रीसपूरशुभम्,0.17307692766189575
data/oldNepaliDataset_new/images/DNA_0013_0472/eSc_line_61842f4b.png,री5वुवाज्यू,श्री5वुवाज्यू,0.1818181872367859
data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_b9d14a46.png,स्याकोछ.तसले.राजगीकाषेतावकोजिकरसदरमागर्याको,स्याकोछ.तसले.राजगीकाषेतावकोजिकरसदरमा.गर्याको,0.023255813866853714
