image_path,ground_truth,reranked_text,cer,selected_beam_index,beam_outputs
data/oldNepaliDataset_new/images/DNA_2_00000110_result/eSc_line_fefebea5.png,र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमांकार्त्तिकवदि2।3कादिनभयाकोलडाँइमा,र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांइमा,0.029411764815449715,4,"['र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडंडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांदमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।2कादिनभयाकोलडंडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांइमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।2कादिनभयाकोलडांडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।2कादिनभयाकोलडांदमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडाइमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।2कादिनभयाकोलडांइमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडंदमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडोइमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडां6मा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमांकार्त्तिकवदि2।3कादिनभयाकोलडंडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडोडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांढमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांईमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडोदमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमांकार्त्तिकवदि2।3कादिनभयाकोलडांडमा', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडांइना', 'र्जिवाटजाहेरहोला.मलाइलेष्याकाचिठिमाकार्त्तिकवदि2।3कादिनभयाकोलडंडमो']"
data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_4202ed15.png,कासामिल्गराइ.यमदिग्वर्त्तितिरवढाइ.निस्कंटक्गर्नालाइहो.ऐल्हेषुल्याकोछैनजैल्हेषुलासागरी,कालामिल्गरार.पमदिगवर्तितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी,0.1882352977991104,1,"['कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिगवर्तितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिलगरार.पमदिगर्वतितिरवेषाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिगर्वतिरिवेषाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्नेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिलगरार.पमदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिग्वर्सितिरवेषाइ.निस्कंटक्गर्नासाइहो.पंक्रेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिलगरार.पमदिगर्वतितिरवेषाइ.निस्कंटक्गर्नासाइहो.पंक्नेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.पंक्रेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिलगरार.पमदिगर्वतितिरवेषाइ.निस्कंटक्गर्नासाइहो.पंक्रेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिलगरार.पमदिग्वर्सितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नालाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिग्वर्सितिरवेषाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नालाइहो.रंक्नेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिगवर्तितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्नेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिग्वर्सितिरवेछाइ.निस्कंटक्गर्नासाइहो.पंक्रेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागर्दी', 'कालामिल्गरार.पमदिग्वर्सितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागरी', 'कालामिल्गरार.पमदिगवर्तितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासागर्दी', 'कालामिल्गरार.पमुदिगर्वतितिरवेछाइ.निस्कंटक्गर्नासाइहो.रंक्तेमल्याकोछैन.जैल्हेषुलासाग्री']"
data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_96ceac53.png,न्।औरपरेशान्है।जिसमजमूनकीअर्जी,न्।औरपरेशान्है।जिसमजमूनकीअर्जी,0.0,1,"['न्।औरपरेशान्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशान्है।जिसमजमूनकीअर्जी', 'न्.औरपरेशान्है।जिसमजम्नकीअर्जी', 'न्.औरपरेशान्है।जिसमजमूनकीअर्जी', 'न्।औरपरेशान्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशगन्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशान्हैे।जिसमजम्नकीअर्जी', 'न्।औरपरेशान्है।जिसमजमत्कीअर्जी', 'न्ह।औरपरेशान्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशान्है।जिसमजमप्नकीअर्जी', 'न्।औरपरेशगर्न्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशान्है।जिसमंजम्नकीअर्जी', 'न्।और1रेशान्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशान्है।जिसमजमतकीअर्जी', 'न्।औरपरेशान्है।जिसमजम्नकीअर्जीं', 'न्ःऔरपरेशान्है।जिसमजम्नकीअर्जी', 'न्।औरवरेशान्है।जिसमजम्नकीअर्जी', 'न्।औरपरेशगन्है।जिसमजमूनकीअर्जी', 'न्।औरपरेशान्है।जिसमजमूकीअर्जी', 'न्।औरपरेशान्है।जिसमजम्कीअर्जी']"
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_a38a0f51.png,र्हाईपठायाकोछदाषिलहोला.ईतिसंवत्1877साल.मिती,र्हाईपठायाकोछदाषिलहोला.ईतिसंवत्1877साल.मिती,0.0,13,"['ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1877साल.मिती', 'र्हाईपठायाकोछदाषिलहोला.ईतिसंवत्187साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1897साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1879साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187।साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1807साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187सन.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187सल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1871साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187खसाल.मिती', 'क्राईपठायाकोछदाषिलहोला.ईतिसंवत्187साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1870साल.मिती', 'र्हाईपठायाकोछदाषिलहोला.ईतिसंवत्1877साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1875साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187/साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187सरल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187षसाल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्1878साल.मिती', 'ह्राईपठायाकोछदाषिलहोला.ईतिसंवत्187सराल.मिती']"
data/oldNepaliDataset_new/images/20/eSc_line_aa683317.png,पर्वतभनिनामभयाको.जिस्पर्वतलाई.लोहेकेरूले.अपभ्रंशसित.चांगुभनिनामगरीराष्याको.जोचां,पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराष्याको.जोचां,0.0625,2,"['पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंभंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराष्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंभंशसित.चांगुभनिनामगरीराष्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंशसित.चांगुभनिनामगरीराष्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरुले.अपंभंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरुले.अपभंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंभृशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरुले.अपंभंशसित.चांगुभनिनामगरीराष्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरुले.अपभंशसित.चांगुभनिनामगरीराष्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंअसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंभूशसित.चांगुभनिनामगरीराव्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराष्याको.जोचां', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराव्याको.जोचां-', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराष्याको.जोचां-', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपभंशसित.चांगुभनिनामगरीराव्याको.जोचीं', 'पर्वतभनिनामभयाको.तिस्पर्वतलाई.लोहकैरूले.अपंभंशसित.चांगुभनिनामगरीराव्याको.जोचाः']"
data/oldNepaliDataset_new/images/DNA_0013_0472/eSc_line_0987d07d.png,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,0.039603959769010544,5,"['स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणयणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणपणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणयणेपादिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणपणेपादिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेपादिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीप्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेपादिनविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीप्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीस्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिकिधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिन्विधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीप्रो', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण्यणेपादिनिविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्रो', 'स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाण']"
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_9626168a.png,श्रीः\,श्रीः\,0.0,0,"['श्रीः\\', 'अर्जीः\\', 'श्रीःन्', 'अर्कीः\\', 'श्रीः\\्', 'अर्वीः\\', 'श्रीः-्', 'श्रीः/्', 'श्रीः8्', 'श्रीः3्', 'श्री:\\', 'श्रीः2्', 'श्रीाः\\', 'श्रीःद्', 'क्रीः\\', 'श्वीः\\', 'श्रीः1\\', 'श्रीः6', 'श्रीां\\', 'श्रीः18']"
data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_7a52bc2f.png,शमेशाँ।1केचरणो।मे।चढायभेजतारहूँ।0।,शमेशाँ।1के।चरणेमे।चढायभेजतारहूँ।0,0.11764705926179886,9,"['श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्नँ।0', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्रँ।0', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारहूँ।0', 'शंमेशाँ।1के।चरणेमे।चढायभेजतारह्नँ।0', 'शमेशाँ।1के।चरणेमे।चढायभेजतारह्नँ।0', 'शंमेशाँ।1के।चरणेमे।चढायभेजतारह्रँ।0', 'शंमेशाँ।1के।चरणेमे।चढायभेजतारहूँ।0', 'श्रमेशाँ।2के।चरणेमे।चढायभेजतारह्नँ।0', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्नाँ।0', 'शमेशाँ।1के।चरणेमे।चढायभेजतारहूँ।0', 'श्रमेशाँ।2के।चरणेमे।चढायभेजतारह्रँ।0', 'श्रमेशां।1के।चरणेमे।चढायभेजतारह्नँ।0', 'श्रमेशाँ।2के।चरणेमे।चढायभेजतारहूँ।0', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्राँ।0', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्नुँ।0', 'श्रमेशाँ।1के।चरणोमे।चढायभेजतारह्नँ।0', 'शुमेशाँ।1के।चरणेमे।चढायभेजतारह्नँ।0', 'शंमेशाँ।1के।चरणेमे।चढायभेजतारह्नाँ।0', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्नाँ\\', 'श्रमेशाँ।1के।चरणेमे।चढायभेजतारह्नँ।/']"
data/oldNepaliDataset_new/images/15/eSc_line_6c0890e4.png,का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्र,का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्,0.01123595517128706,9,"['का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.औडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऐडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसमणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.औडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.औडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रधसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.औडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसमणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऋषियार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसमणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऐडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऋडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऋषियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.औडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वजु', 'का.प्रधसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ओडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऐडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रधसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऐडियाचार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसमणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऋषियार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऋषिपार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऋषियार्य्यकानिमित्त.उत्पत्तिभयाका.वज्', 'का.प्रथसममणिचूडराजानिमित्तउत्पत्तिभयाका.मणियोगिनी.ऐडियार्य्यकानिमित्त.उत्पत्तिभयाका.वज्']"
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_006/eSc_line_c061213c.png,माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामवु,माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामवु,0.0,0,"['माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्परनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारएसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्वरपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारलणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वार्णसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारहणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामकु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाएगसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाएणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वासणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीचुगमा.वाराणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारगसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारखणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाहणसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वारसीनगरदेषिं.काश्यपनामवु', 'माचलाई.आफ्नुविहारमाजानुभयो॥॥ताहापछि.तेहीयुगमा.वाराणसीनगरदेषिं.काश्यपनामठु']"
data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_e03f77cb.png,क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता,क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता,0.0,0,"['क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजप्ता', 'रूकाभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहकितगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपू्ता', 'क्काभया.क्याहोपनितहकीतगर्दा.मालवाकार.राजपूता', 'र्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूजा', 'क्काभया.क्याहोभनितलकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोिभनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहुकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्माहोभनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनिजहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोमनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकोर.राजपूता', 'रुकाभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहर्दा.मालवाकार.राजपूता', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूता.', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूताम', 'क्काभया.क्याहोभनितहकीतगर्दा.मालवाकार.राजपूताभ']"
