image_path,num_gt_tokens,num_pred_tokens,token_edits,token_error_rate,cer,correct_tokens,correct_entropies,correct_probs
data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_4202ed15.png,80,77,15,0.1875,0.21176470816135406,क|ा|ा|म|ि|ल|्|गर|ा|.|द|ि|्|ि|त|ि|रव|ा|इ|.|न|ि|स|्|क|ं|ट|क|्|गर|्|न|ा|ा|इ|ह|ो|.|्|े|्|य|ा|क|ो|छ|ै|न|ज|ै|ल|्|ह|े|ष|ु|ल|ा|स|ा|गर|ी,8.234698725573253e-06|2.808190583891701e-05|1.7704840502119623e-05|3.249023939133622e-05|1.2953469195053913e-05|2.8002737963106483e-05|0.6346811056137085|0.022900134325027466|0.09177538007497787|6.569597644556779e-06|1.661403803154826e-05|1.4863371849060059|1.4798160918871872e-05|0.24600635468959808|0.2189140021800995|2.830389712471515e-05|0.13446515798568726|0.684100866317749|5.008988227928057e-05|0.02351325750350952|3.625170938903466e-05|0.0029542124830186367|1.6566311387578025e-05|0.00021719685173593462|5.389816578826867e-06|0.0010353712132200599|0.15290535986423492|6.725750154146226e-06|0.22226020693778992|0.005252201575785875|0.006069788243621588|8.227444595831912e-06|6.714567462040577e-06|0.8587899804115295|0.0005191341624595225|4.283417365513742e-05|0.0003678532666526735|1.962556052603759e-05|0.006967932917177677|0.6663263440132141|0.3314628303050995|0.1260908544063568|0.20374508202075958|0.0012834013905376196|8.94420918484684e-06|1.1923354577447753e-05|0.0003596610331442207|0.00020719997701235116|0.1604030579328537|0.017768457531929016|0.02334778755903244|0.0155599694699049|0.002118457108736038|0.0054291244596242905|2.467390731908381e-05|0.000250555167440325|2.0207393390592188e-05|0.0004697823605965823|1.5997824448277242e-05|1.0150759408134036e-05|1.7528614989714697e-05|0.26607993245124817,0.9999995231628418|0.9999982118606567|0.9999991655349731|0.9999982118606567|0.9999994039535522|0.9999983310699463|0.723263144493103|0.9966462254524231|0.9827318787574768|0.9999995231628418|0.9999990463256836|0.34937626123428345|0.9999991655349731|0.9334407448768616|0.9448392391204834|0.9999983310699463|0.9705096483230591|0.6815606355667114|0.9999970197677612|0.9965932965278625|0.9999980926513672|0.9996740818023682|0.9999991655349731|0.9999854564666748|0.9999997615814209|0.9999078512191772|0.977363109588623|0.9999997615814209|0.9532899260520935|0.9994762539863586|0.9994321465492249|0.9999996423721313|0.9999997615814209|0.6747880578041077|0.9999589920043945|0.9999973773956299|0.9999725818634033|0.999998927116394|0.9993403553962708|0.7373141646385193|0.9113996624946594|0.9783599376678467|0.9538924098014832|0.999893307685852|0.9999996423721313|0.9999994039535522|0.9999731779098511|0.9999862909317017|0.9747135639190674|0.9977885484695435|0.9973006844520569|0.9984172582626343|0.9997825026512146|0.9993705153465271|0.9999986886978149|0.9999837875366211|0.9999988079071045|0.9999653100967407|0.9999990463256836|0.9999995231628418|0.9999991655349731|0.9265629649162292
data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_96ceac53.png,27,27,1,0.037037037037037035,0.03333333507180214,न|्|।|�|�र|पर|े|श|ा|न|्|ह|ै|।|ज|ि|सम|ज|म|नक|ी|अ|र|्|ज|ी,1.3884628060623072e-05|5.324855737853795e-05|0.04684276133775711|0.000355233671143651|0.002792966552078724|0.0012150057591497898|1.7143229342764243e-05|0.0008411038434132934|0.005029385443776846|1.6935422536334954e-05|1.10797664092388e-05|0.00010125002154381946|6.129100074758753e-05|0.0006871061050333083|1.5559249732177705e-05|1.2605966730916407e-05|0.0002993529778905213|0.0004181245749350637|2.8649128580582328e-05|0.0012302824761718512|3.953721170546487e-05|5.4769923735875636e-05|6.350985131575726e-06|0.00019437189621385187|1.8585235011414625e-05|0.00042765800026245415,0.9999992847442627|0.9999966621398926|0.9923729300498962|0.9999735355377197|0.9997228980064392|0.9999028444290161|0.9999991655349731|0.999935507774353|0.9995330572128296|0.9999990463256836|0.9999995231628418|0.9999934434890747|0.9999964237213135|0.9999430179595947|0.9999992847442627|0.9999994039535522|0.999980092048645|0.9999657869338989|0.9999983310699463|0.9999064207077026|0.999997615814209|0.9999964237213135|0.9999997615814209|0.9999852180480957|0.999998927116394|0.9999639987945557
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_a38a0f51.png,42,41,5,0.11904761904761904,0.06976744532585144,र|ा|ई|प|ठ|ा|य|ा|क|ो|छ|द|ा|ष|ि|ल|ह|ो|ल|ा|.|ई|त|ि|स|ं|वत|्|1|8|7|स|ा|ल|.|म|ि|त|ी,6.125362233433407e-06|7.795124474796467e-06|5.7461737014818937e-05|4.6667602873640135e-05|0.00012162487109890208|4.022223947686143e-06|2.355013566557318e-05|1.4461187674896792e-05|1.3402516742644366e-05|2.3191629225038923e-05|7.2547431955172215e-06|0.0003225225955247879|6.108283741923515e-06|5.41460576641839e-06|6.40570806353935e-06|4.380428890726762e-06|1.374347812088672e-05|2.0221123122610152e-05|6.3829693317529745e-06|8.896553481463343e-06|0.00017499040404800326|0.00014509166067000479|3.9006386941764504e-05|1.945324220287148e-05|5.9340090956538916e-06|3.2414391171187162e-06|0.0004904018715023994|2.5717496100696735e-05|5.903817145735957e-05|0.00039929020567797124|0.007282144855707884|0.06377912312746048|8.2083042798331e-06|0.0001301912998314947|1.5962035831762478e-05|6.392268005583901e-06|0.00017336185555905104|4.455455382412765e-06|1.9637171135400422e-05,0.9999998807907104|0.9999997615814209|0.9999969005584717|0.9999971389770508|0.9999908208847046|0.9999998807907104|0.9999986886978149|0.9999992847442627|0.9999992847442627|0.999998927116394|0.9999996423721313|0.9999759197235107|0.9999996423721313|0.9999997615814209|0.9999996423721313|0.9999997615814209|0.9999992847442627|0.9999990463256836|0.9999997615814209|0.9999995231628418|0.9999865293502808|0.9999902248382568|0.9999978542327881|0.999998927116394|0.9999997615814209|0.9999998807907104|0.9999626874923706|0.9999986886978149|0.9999966621398926|0.9999722242355347|0.9992548823356628|0.9908785223960876|0.9999995231628418|0.9999899864196777|0.9999991655349731|0.9999997615814209|0.9999872446060181|0.9999998807907104|0.999998927116394
data/oldNepaliDataset_new/images/20/eSc_line_aa683317.png,70,67,6,0.08571428571428572,0.07500000298023224,पर|्|वत|भन|ि|न|ा|म|भय|ा|क|ो|.|ि|स|्|पर|्|वत|ल|ा|ई|.|ल|ो|ह|क|र|ू|ल|े|.|अ|प|भ|ं|श|स|ि|त|.|च|ां|ग|ु|भन|ि|न|ा|म|गर|ी|र|ा|्|य|ा|क|ो|.|ज|ो|च|ां,0.000150102554471232|1.2486065315897577e-05|6.750013562850654e-05|0.00011680230818456039|5.71960390516324e-06|2.126186700479593e-05|6.694991043332266e-06|0.00010140301310457289|4.642310886993073e-05|1.6085814422694966e-05|9.761187357071321e-06|2.2559190256288275e-05|4.102295861230232e-06|1.6174371921806596e-05|0.00033667508978396654|6.551778642460704e-05|0.00010272476356476545|1.2138554666307755e-05|4.890301715931855e-05|1.2492560927057639e-05|1.829991742852144e-05|0.00014123829896561801|2.294114892720245e-06|7.895509043009952e-06|1.1119103874079883e-05|0.0007875549490563571|0.005006149876862764|0.003002722281962633|0.11143363267183304|0.04668179526925087|7.336494491028134e-06|1.1316039945086231e-06|5.7477176596876234e-05|0.0001538790384074673|0.7322092652320862|0.001936933840624988|0.0021362178958952427|8.672835247125477e-05|1.2189877452328801e-05|1.111137680709362e-05|3.737618953891797e-06|2.2603178877034225e-05|0.00023274913837667555|1.985126573345042e-06|4.037224698549835e-06|0.09585155546665192|1.67674425028963e-05|0.0018193178111687303|2.4999044399010018e-06|8.988980880531017e-06|2.6067133148899302e-05|1.078793138731271e-05|6.275952910073102e-05|5.756031896453351e-06|0.6355634331703186|5.385065833252156e-06|6.112842129368801e-06|8.408528628933709e-06|1.4759195437363815e-05|2.0084166862943675e-06|1.125682501879055e-05|3.6988847568864e-05|9.472608508076519e-05|0.0008852822938933969,0.9999901056289673|0.9999994039535522|0.9999960660934448|0.9999926090240479|0.9999997615814209|0.9999988079071045|0.9999996423721313|0.9999935626983643|0.999997615814209|0.9999991655349731|0.9999995231628418|0.999998927116394|0.9999998807907104|0.9999990463256836|0.9999736547470093|0.9999961853027344|0.9999933242797852|0.9999994039535522|0.9999972581863403|0.9999992847442627|0.9999990463256836|0.9999909400939941|0.9999998807907104|0.9999996423721313|0.9999995231628418|0.9999285936355591|0.9995173215866089|0.9997084736824036|0.9767840504646301|0.9920610189437866|0.9999996423721313|1.0|0.9999964237213135|0.9999897480010986|0.4990711212158203|0.9998019337654114|0.999821126461029|0.9999946355819702|0.9999994039535522|0.9999994039535522|0.9999998807907104|0.9999986886978149|0.9999842643737793|1.0|0.9999998807907104|0.9807062149047852|0.9999990463256836|0.9998373985290527|1.0|0.9999996423721313|0.9999986886978149|0.9999995231628418|0.9999964237213135|0.9999997615814209|0.6704322695732117|0.9999997615814209|0.9999996423721313|0.9999996423721313|0.9999992847442627|0.9999998807907104|0.9999994039535522|0.9999980926513672|0.9999942779541016|0.9999374151229858
data/oldNepaliDataset_new/images/DNA_0013_0472/eSc_line_0987d07d.png,94,92,4,0.0425531914893617,0.059405941516160965,स|्|वस|्|त|ि|श|्|र|ी|ग|ि|र|ि|र|ा|ज|च|क|्|र|च|ू|ड|ा|मण|ि|न|रन|ा|य|ण|े|ा|द|ि|ि|व|ि|ध|व|ि|र|ू|द|ा|वल|ी|व|ि|र|ा|ज|म|ा|नम|ा|न|ो|न|्|न|त|श|्|र|ी|मन|्|मह|ा|र|ा|ज|ा|ध|ि|र|ा|ज|श|्|र|ी|श|्|र|ी,8.500651165377349e-05|1.0351528544561006e-05|0.00015005283057689667|8.824054020806216e-06|6.860806024633348e-06|2.126562685589306e-05|1.5965717466315255e-05|1.0496205504750833e-05|1.5414618246722966e-05|0.00017160698189400136|1.549060471006669e-05|7.463794463546947e-05|3.477577138255583e-06|2.7479774871608242e-05|9.722162212710828e-05|9.109977327170782e-06|1.1978960174019448e-05|2.455605863360688e-05|0.00013568367285188287|1.3076976756565273e-05|1.0559980182733852e-05|3.8735528505640104e-05|0.0001443799992557615|3.422203008085489e-05|1.1248661394347437e-05|0.0002656144497450441|2.7736317861126736e-05|0.00010949902207357809|0.00012984643399249762|9.967876394512132e-06|0.0003336775116622448|0.0013630858156830072|7.442034257110208e-05|0.0001452283322578296|0.00037758919643238187|0.0002872964250855148|0.12022850662469864|0.1740003079175949|0.0034841273445636034|0.051681969314813614|1.4878938600304537e-05|1.8837139577954076e-05|3.253828617744148e-05|0.0003419642453081906|1.2017390872642864e-05|1.200687256641686e-05|0.0010105031542479992|6.505307828774676e-05|2.6393756343168207e-05|1.4884231859468855e-05|1.57876311277505e-05|4.0536888263886794e-06|1.6365824194508605e-05|1.0654349352989811e-05|8.165050530806184e-06|0.00026205176254734397|4.040477506350726e-06|5.837594289914705e-05|0.0020317852031439543|2.2659383830614388e-05|1.381409583700588e-05|0.0005250726244412363|1.653181971050799e-05|0.00015735311899334192|5.107997367304051e-06|2.348614998481935e-06|2.1451371139846742e-05|0.0005036219372414052|1.7153088265331462e-05|0.00025756037211976945|2.7556693567021284e-06|3.2214259135798784e-06|4.077074117958546e-05|0.00020917020447086543|4.0518349123885855e-05|8.01171609055018e-06|7.253800868056715e-05|0.0001863085344666615|1.6178439182112925e-05|2.1531126549234614e-05|5.923453863942996e-05|5.438840162241831e-06|4.579243977786973e-06|0.0001541904784971848|0.0554768368601799|1.5681034710723907e-05|2.7085865440312773e-05|0.0017040609382092953,0.9999947547912598|0.9999992847442627|0.9999902248382568|0.9999996423721313|0.9999996423721313|0.9999988079071045|0.9999991655349731|0.9999994039535522|0.9999991655349731|0.9999886751174927|0.9999991655349731|0.999995231628418|0.9999998807907104|0.9999983310699463|0.9999936819076538|0.9999995231628418|0.9999994039535522|0.9999988079071045|0.9999914169311523|0.9999991655349731|0.9999994039535522|0.9999977350234985|0.9999901056289673|0.9999980926513672|0.9999994039535522|0.9999834299087524|0.9999984502792358|0.9999926090240479|0.9999916553497314|0.9999996423721313|0.9999755620956421|0.9998904466629028|0.9999951124191284|0.9999902248382568|0.9999743700027466|0.9999804496765137|0.9794528484344482|0.9683030843734741|0.9996562004089355|0.9918340444564819|0.9999991655349731|0.999998927116394|0.9999980926513672|0.9999711513519287|0.9999994039535522|0.9999994039535522|0.9999138116836548|0.9999960660934448|0.9999984502792358|0.9999991655349731|0.9999991655349731|0.9999997615814209|0.9999990463256836|0.9999995231628418|0.9999997615814209|0.9999814033508301|0.9999998807907104|0.9999959468841553|0.9997996687889099|0.9999988079071045|0.9999991655349731|0.9999620914459229|0.9999990463256836|0.9999896287918091|0.9999998807907104|1.0|0.9999990463256836|0.9999655485153198|0.999998927116394|0.9999827146530151|0.9999998807907104|0.9999998807907104|0.999997615814209|0.9999852180480957|0.9999974966049194|0.9999996423721313|0.9999955892562866|0.9999873638153076|0.9999991655349731|0.9999988079071045|0.999996542930603|0.9999998807907104|0.9999997615814209|0.9999892711639404|0.9924882650375366|0.9999991655349731|0.9999985694885254|0.9998311996459961
data/oldNepaliDataset_new/images/DNA_1_00000356/eSc_line_9626168a.png,6,6,0,0.0,0.0,श|्|र|ी|ः|\,0.01246902346611023|6.573894097527955e-06|0.0005378614296205342|3.368233592482284e-05|0.00220258766785264|0.007925969548523426,0.9985032081604004|0.9999996423721313|0.999954342842102|0.9999982118606567|0.9998082518577576|0.9992770552635193
data/oldNepaliDataset_new/images/DNA_1_00000410/eSc_line_7a52bc2f.png,31,32,7,0.22580645161290322,0.23529411852359772,श|े|श|ाँ|।|1|क|े|च|रण|म|े|।|च|ढ|ा|य|भ|े|ज|त|ा|रह|ँ|।|0,0.019374528899788857|5.37078631168697e-05|9.663368473411538e-06|0.21787402033805847|0.003474261611700058|0.29460251331329346|0.0011653362307697535|0.00045677830348722637|3.812997192653711e-06|0.000220494344830513|1.3070144632365555e-05|1.7806643882067874e-05|5.130130011821166e-05|6.620077328989282e-05|0.0001929915597429499|3.0373765184776857e-05|0.0007110689184628427|0.0009160524932667613|1.1195043043699116e-05|9.741731446410995e-06|5.272721864457708e-06|4.398896635393612e-06|9.838398545980453e-05|0.6901164054870605|0.0001163379056379199|0.04738619178533554,0.9972572922706604|0.9999969005584717|0.9999995231628418|0.9615728855133057|0.9997023940086365|0.9250445365905762|0.9999035596847534|0.9999613761901855|0.9999998807907104|0.9999855756759644|0.9999992847442627|0.9999990463256836|0.9999970197677612|0.9999957084655762|0.9999874830245972|0.9999982118606567|0.9999450445175171|0.9999163150787354|0.9999994039535522|0.9999994039535522|0.9999998807907104|0.9999998807907104|0.9999940395355225|0.8304448127746582|0.999993085861206|0.9942289590835571
data/oldNepaliDataset_new/images/15/eSc_line_6c0890e4.png,83,82,2,0.024096385542168676,0.033707864582538605,क|ा|.|प|्|र|थ|मण|ि|च|ू|ड|र|ा|ज|ा|न|ि|म|ि|त|्|त|उ|त|्|पत|्|त|ि|भय|ा|क|ा|.|मण|ि|य|ो|ग|ि|न|ी|.|�|�|ड|ि|य|ा|च|ा|र|्|य|्|यक|ा|न|ि|म|ि|त|्|त|.|उ|त|्|पत|्|त|ि|भय|ा|क|ा|.|व|ज|्,4.480710413190536e-05|2.8788625058950856e-05|3.140297394566005e-06|8.07322339824168e-06|0.06032427027821541|8.145034371409565e-06|0.2761087417602539|0.631321907043457|3.2275049306917936e-05|2.8148500859970227e-05|7.276332326000556e-05|1.752708340063691e-05|0.0007265820750035346|1.7459196897107176e-05|1.6458789104945026e-05|1.1751755664590746e-05|0.026362145319581032|7.266459579113871e-05|5.9403746490716e-06|2.3646383851883e-05|1.585665268066805e-05|0.00015106468345038593|5.586862243944779e-05|0.00010717168333940208|1.1872820323333144e-05|4.522267772699706e-06|0.011247653514146805|0.00025909868418239057|5.673041869158624e-06|7.487200491596013e-06|4.009757321910001e-05|4.127924512431491e-06|3.5449359074846143e-06|6.965044121898245e-06|4.07416246162029e-06|0.0014329029945656657|4.3227475543972105e-05|6.115835276432335e-06|5.5520391470054165e-05|1.841063567553647e-05|5.332666842150502e-05|1.6687834431650117e-05|6.401841528713703e-05|9.067394785233773e-06|0.03233015909790993|1.2198255062103271|0.0005297273164615035|4.958840872859582e-05|0.0032704391051083803|8.1289954323438e-06|0.041896793991327286|1.2232889275765046e-05|0.0003123246715404093|9.354644134873524e-06|0.0002246762451250106|4.067379904881818e-06|0.031259458512067795|7.746586561552249e-06|6.50088259135373e-05|1.0384811503172386e-05|5.764446996181505e-06|0.00038163340650498867|2.8179124456073623e-06|6.656828645645874e-06|0.0015670127468183637|2.672858681762591e-05|4.379051097203046e-05|6.118027613410959e-06|1.8312541214982048e-05|0.00046798144467175007|4.64919867226854e-06|5.391660579334712e-06|1.5086461644386873e-05|3.7414014514070004e-05|4.072535830346169e-06|2.810392288665753e-06|1.1399984032323118e-05|3.432596486163675e-06|0.0038207608740776777|0.06281480193138123|0.1407228708267212,0.9999973773956299|0.9999983310699463|0.9999998807907104|0.9999996423721313|0.9892314076423645|0.9999996423721313|0.9221248030662537|0.8003170490264893|0.9999982118606567|0.9999983310699463|0.999995231628418|0.9999990463256836|0.9999457597732544|0.9999990463256836|0.9999991655349731|0.9999995231628418|0.996394693851471|0.9999949932098389|0.9999997615814209|0.9999986886978149|0.9999990463256836|0.9999891519546509|0.9999964237213135|0.9999932050704956|0.9999992847442627|0.9999998807907104|0.9987668991088867|0.9999785423278809|0.9999997615814209|0.9999995231628418|0.9999979734420776|0.9999998807907104|0.9999998807907104|0.9999996423721313|0.9999998807907104|0.9998934268951416|0.999997615814209|0.9999997615814209|0.9999967813491821|0.9999990463256836|0.9999969005584717|0.9999990463256836|0.9999963045120239|0.9999995231628418|0.9954519867897034|0.5617944002151489|0.9999575614929199|0.9999970197677612|0.9996402263641357|0.9999996423721313|0.9938977360725403|0.9999994039535522|0.9999765157699585|0.9999995231628418|0.9999828338623047|0.9999998807907104|0.9961062073707581|0.9999996423721313|0.9999961853027344|0.9999995231628418|0.9999997615814209|0.999969482421875|0.9999998807907104|0.9999997615814209|0.999843955039978|0.9999984502792358|0.999997615814209|0.9999996423721313|0.9999990463256836|0.9999678134918213|0.9999998807907104|0.9999997615814209|0.9999992847442627|0.9999979734420776|0.9999998807907104|0.9999998807907104|0.9999995231628418|0.9999998807907104|0.9996188879013062|0.9916056394577026|0.9709975719451904
data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_006/eSc_line_c061213c.png,69,69,0,0.0,0.0,म|ा|च|ल|ा|ई|.|आ|फ|्|न|ु|व|ि|ह|ा|रम|ा|ज|ा|न|ु|भय|ो|�|�|�|�|त|ा|ह|ा|पछ|ि|.|त|े|ह|ी|य|ु|ग|म|ा|.|व|ा|र|ा|ण|स|ी|न|गर|द|े|ष|िं|.|क|ा|श|्|य|पन|ा|म|व|ु,4.4591783080250025e-05|3.464408655418083e-05|3.9854297938290983e-05|2.9370872653089464e-05|8.357861588592641e-06|1.9899260223610327e-05|8.011186764633749e-06|1.8421986169414595e-05|1.4904926501912996e-05|8.311083365697414e-05|1.8143053239327855e-05|3.3558400900801644e-05|6.163111265777843e-06|2.484645665390417e-05|0.0001345225318800658|2.6202826120425016e-05|6.131433474365622e-05|3.29809563481831e-06|2.311302159796469e-05|1.0631826626195107e-05|4.523273673839867e-06|1.3062654034001753e-05|1.935348154802341e-05|6.877772830193862e-05|3.2337480661226436e-05|0.00010383107292000204|2.328104710613843e-05|0.00013503903755918145|3.631686922744848e-06|1.86532452062238e-05|7.959011782077141e-06|6.10948700341396e-06|9.063405741471797e-05|1.7763095456757583e-05|6.2013923525228165e-06|6.459858013840858e-06|2.003721056098584e-05|4.5963821321493015e-05|8.935884397942573e-05|0.0008983513689599931|1.1401731171645224e-05|8.18191037978977e-05|1.3146889614290558e-05|6.006556759530213e-06|1.4456935559792328e-06|4.7908793021633755e-06|6.4649784690118395e-06|0.025847963988780975|0.007098732516169548|3.182254295097664e-05|7.461476343451068e-05|0.00012258505739737302|8.218301445594989e-06|2.3773642169544473e-05|7.016464951448143e-05|3.956572254537605e-05|6.205941190273734e-06|0.0011171657824888825|3.3095325306931045e-06|1.2599397450685501e-05|6.6806528593588155e-06|2.4343691620742902e-05|0.0001915950997499749|0.005864097736775875|0.002048961818218231|6.564863724634051e-06|0.0006651160656474531|0.000413224333897233|2.2639951566816308e-05,0.9999972581863403|0.9999978542327881|0.9999978542327881|0.9999984502792358|0.9999995231628418|0.9999988079071045|0.9999995231628418|0.9999990463256836|0.9999991655349731|0.9999951124191284|0.9999990463256836|0.9999980926513672|0.9999997615814209|0.9999984502792358|0.9999910593032837|0.9999984502792358|0.9999963045120239|0.9999998807907104|0.9999986886978149|0.9999994039535522|0.9999998807907104|0.9999992847442627|0.9999990463256836|0.9999955892562866|0.9999980926513672|0.9999940395355225|0.9999988079071045|0.9999923706054688|0.9999998807907104|0.9999990463256836|0.9999996423721313|0.9999997615814209|0.9999945163726807|0.9999990463256836|0.9999997615814209|0.9999997615814209|0.999998927116394|0.9999972581863403|0.9999942779541016|0.9999312162399292|0.9999994039535522|0.9999949932098389|0.9999994039535522|0.9999997615814209|1.0|0.9999998807907104|0.9999997615814209|0.9965490102767944|0.9993512034416199|0.9999982118606567|0.9999951124191284|0.9999918937683105|0.9999996423721313|0.9999988079071045|0.9999955892562866|0.9999974966049194|0.9999996423721313|0.9999216794967651|0.9999998807907104|0.9999995231628418|0.9999996423721313|0.9999986886978149|0.9999874830245972|0.9994173049926758|0.9998130202293396|0.9999996423721313|0.9999405145645142|0.9999674558639526|0.9999986886978149
data/oldNepaliDataset_new/images/DNA_2_00000394_result/eSc_line_e03f77cb.png,41,41,0,0.0,0.0,क|्|क|ा|भय|ा|.|क|्|य|ा|ह|ो|भन|ि|त|ह|क|ी|त|गर|्|द|ा|.|म|ा|ल|व|ा|क|ा|र|.|र|ा|ज|प|ू|त|ा,0.00027041646535508335|4.9668513383949175e-05|1.666257048782427e-05|6.678835234197322e-06|2.324290653632488e-05|1.9317390979267657e-05|5.7582838053349406e-06|1.1380908290448133e-05|8.746705134399235e-06|0.0001067004632204771|7.996851309144404e-06|3.7493916806852212e-06|2.0469262381084263e-05|0.00028135167667642236|1.0073969860968646e-05|0.00018054778047371656|0.00033926780452020466|5.0555678171804175e-05|0.0010079180356115103|1.1722288036253303e-05|5.8078669098904356e-05|1.6570538718951866e-05|6.000870598654728e-06|1.5933916074573062e-05|1.6044257790781558e-05|5.724399670725688e-06|5.137990683579119e-06|1.3535551261156797e-05|7.40711111575365e-05|7.818942322046496e-06|5.696166226698551e-06|6.757704977644607e-05|7.4912768468493596e-06|8.18719945527846e-06|2.4945995846792357e-06|5.958394467597827e-06|2.651814384080353e-06|1.4509486391034443e-05|0.0002326531830476597|0.0002869255840778351|4.3900149648834486e-06,0.9999780654907227|0.9999969005584717|0.9999991655349731|0.9999997615814209|0.9999988079071045|0.999998927116394|0.9999997615814209|0.9999994039535522|0.9999996423721313|0.9999932050704956|0.9999996423721313|0.9999998807907104|0.999998927116394|0.999981164932251|0.9999995231628418|0.9999885559082031|0.9999771118164062|0.9999967813491821|0.9999099969863892|0.9999995231628418|0.9999966621398926|0.9999990463256836|0.9999997615814209|0.9999991655349731|0.9999990463256836|0.9999996423721313|0.9999998807907104|0.9999992847442627|0.9999955892562866|0.9999995231628418|0.9999997615814209|0.9999958276748657|0.9999997615814209|0.9999996423721313|1.0|0.9999997615814209|0.9999998807907104|0.9999992847442627|0.9999817609786987|0.9999792575836182|0.9999997615814209
data/oldNepaliDataset_new/images/DNA_0015_0290/eSc_line_9ab4d0d3.png,65,63,2,0.03076923076923077,0.02985074557363987,क|ा|र|ष|े|ल|्|न|्|य|ा|स|ि|न|ु|ष|ा|न|्|य|ा|ज|ा|तक|ो|घ|रह|ि|1|।|1|ड|ि|ग|ा|भ|ै|स|ी|व|ा|घ|भ|ा|ल|ु|म|ृ|ग|क|ा|छ|ा|ल|ा|उ|घ|ा|इ|द|ि|न|ु,1.532433816464618e-05|9.370674888486974e-06|0.6370923519134521|1.4975938938732725e-05|1.2017684639431536e-05|1.7093727365136147e-05|1.0751014997367747e-05|0.001669691177085042|4.927643203700427e-06|9.260213118977845e-06|1.2550014616863336e-05|7.92111131886486e-06|7.917749826447107e-06|1.1241467291256413e-05|5.7344568631378934e-05|0.00012300588423386216|6.160772045404883e-06|2.192033571191132e-05|3.7778872865601443e-06|5.9003164096793626e-06|5.252672053757124e-06|3.5400041724642506e-06|5.408630386227742e-06|0.0002806340344250202|3.9475060475524515e-05|2.035968645941466e-05|0.0011197195854038|4.335378616815433e-05|0.0002991348155774176|0.46637287735939026|0.001609543222002685|0.0006633068551309407|0.002919265301898122|0.0006811905768699944|9.275196134694852e-06|4.213185457047075e-05|7.2307670961890835e-06|3.262648533564061e-05|0.0002605174668133259|1.1327612810418941e-05|5.052929736848455e-06|0.08213777840137482|0.0042891474440693855|6.765867510694079e-06|1.3202487025409937e-05|3.6418747185962275e-05|0.029194528236985207|0.007629081141203642|6.375368684530258e-05|2.3838125343900174e-05|7.538462796219392e-06|0.02626822516322136|1.6701356798876077e-05|1.0133511750609614e-05|0.0015925201587378979|0.006592335179448128|1.0107495784759521|2.5137493139482103e-05|0.0006617300678044558|3.86182582587935e-05|1.775313103280496e-05|0.39466530084609985|0.42254942655563354,0.9999992847442627|0.9999995231628418|0.8612829446792603|0.9999992847442627|0.9999994039535522|0.9999990463256836|0.9999996423721313|0.9998669624328613|0.9999997615814209|0.9999995231628418|0.9999994039535522|0.9999996423721313|0.9999996423721313|0.9999994039535522|0.9999959468841553|0.9999921321868896|0.9999997615814209|0.9999988079071045|0.9999998807907104|0.9999997615814209|0.9999997615814209|0.9999998807907104|0.9999997615814209|0.9999809265136719|0.9999978542327881|0.9999988079071045|0.9999092817306519|0.9999973773956299|0.9999808073043823|0.8769760131835938|0.999870777130127|0.9999513626098633|0.9996836185455322|0.9999465942382812|0.9999995231628418|0.9999973773956299|0.9999996423721313|0.9999982118606567|0.9999791383743286|0.9999994039535522|0.9999997615814209|0.9841604828834534|0.9995574355125427|0.9999997615814209|0.9999992847442627|0.9999977350234985|0.9962524771690369|0.9991938471794128|0.9999964237213135|0.9999986886978149|0.9999996423721313|0.9960527420043945|0.9999991655349731|0.9999992847442627|0.9998595714569092|0.9992098808288574|0.6257281303405762|0.9999986886978149|0.9999487400054932|0.9999978542327881|0.9999991655349731|0.9407740831375122|0.8624696135520935
